country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median
Latin America and the Caribbean,2001,,,2017,,,13.23832933982532,26.463004806671904,50.06911785821495,4.529536676,65.24238876884493,85.32392181073848,91.91169806468288,94.86283524896076,,,,69316873,138562252,262165608,23716989,341613978,446762372,481256456,496708829,,,
Latin America and the Caribbean,2002,,,2017,,,12.43784308436021,26.083673789649957,49.96456712455029,3.806873925,65.56452682058878,85.76558969424717,92.33167112370135,95.04984825502513,,,,66022015,138456217,265219732,20207482,348026756,455257155,490110942,504539451,,,
Latin America and the Caribbean,2003,,,2017,,,12.12852351778313,25.403682246564607,49.64369656268231,3.739288507,65.06876669,85.46487553949702,92.11526529832412,95.06425147,,,,65237721,136643040,267026865,20113137,349996272,459704239,495475804,511338010,,,
Latin America and the Caribbean,2004,,,2017,,,11.045308070682433,23.74560080815168,47.89478863277167,3.277244634,63.621158097330536,84.85011129671288,91.82296130923515,95.00690044406956,,,,60181526,129380411,260959808,17856413,346646591,462314781,500307090,517655118,,,
Latin America and the Caribbean,2005,,,2017,,,10.45005113,22.10575698778688,45.30213868,3.268886754,61.11622830406527,83.71428140021169,91.24825133230776,94.53958042573696,,,,57659473,121971298,249960256,18036494,337216487,461904091,503473719,521634041,,,
Latin America and the Caribbean,2006,,,2017,,,8.51942331,19.01806845718192,41.34342415,2.614772934,57.67355884042028,81.86631665,90.19079153473608,93.89602378933344,,,,47589109,106234062,230942479,14606002,322161865,457301505,503801642,524498900,,,
Latin America and the Caribbean,2007,,,2017,,,8.128914891,17.904059993633183,39.48972987863422,2.661854484,55.66307769064368,80.88781504,89.68869021611377,93.57051200087405,,,,45957291,101221639,223257473,15048948,314694431,457303943,507060200,529006305,,,
Latin America and the Caribbean,2008,,,2017,,,7.552544317,16.86319582362461,37.73856842410385,2.374101438,53.936181493268656,79.97031486421328,89.20118494457749,93.27134631613444,,,,43204797,96466955,215885816,13581194,308545264,457475136,510280899,533564509,,,
Latin America and the Caribbean,2009,,,2017,,,7.112869102416831,16.15121419325821,37.30478220922768,2.151779114,53.70799030739244,79.90622568645787,89.20143509840443,93.29035493054909,,,,41162933,93468800,215886756,12452575,310813872,462425856,516218224,539881240,,,
Latin America and the Caribbean,2010,,,2017,,,6.446176415766421,14.783415488146709,35.35891014729688,2.0182558,51.968260899780425,78.97647200599948,88.71388795706326,93.00154495609202,,,,37724349,86515585,206927608,11811248,304128942,462186544,519171903,544264153,,,
Latin America and the Caribbean,2011,,,2017,,,5.965467049,13.66677109821856,33.50935222,1.89478911,49.95128564528234,77.73134917054617,87.93216969371059,92.50704136,,,,35307145,80887995,198328069,11214477,295641108,460059874,520434334,547511117,,,
Latin America and the Caribbean,2012,,,2017,,,5.064180147,12.67807953805958,32.05308594038651,1.227412148,48.25404504306718,76.54140845752657,87.09679866066362,92.01381841719116,,,,30306586,75871967,191821694,7345448,288776334,458062061,521230794,550656699,,,
Latin America and the Caribbean,2013,,,2017,,,4.531518110812391,11.84736892494491,31.00942943700681,1.010596392,47.30869655321884,75.71577513671674,86.59493273152799,91.66860114468312,,,,27414889,71674503,187601607,6113931,286209313,458067154,523884148,554578952,,,
Latin America and the Caribbean,2014,,,2017,,,4.271436452,11.30888642748094,30.40175890696455,0.908041032,46.91985987187463,75.58433858,86.72106194919502,91.76192983,,,,26117037,69146436,185886849,5552076,286884220,462148739,530242510,561064116,,,
Latin America and the Caribbean,2015,,,2017,,,4.183152996,11.00586266006104,29.64889317558395,0.7985232696021299,45.93812080994185,74.96792177123758,86.34441066141846,91.48363965,,,,25843037,67992950,183167443,4933185,283800413,463143176,533425813,565175377,,,
Latin America and the Caribbean,2016,,,2017,,,4.405438612,11.21019232779378,29.44503351284762,0.952513693,45.62732389899717,74.78315300679111,86.21195033278941,91.38085362,,,,27491608,69955852,183748177,5944047,284731806,466675238,537995268,570251185,,,
Latin America and the Caribbean,2017,,,2017,,,4.37800908,10.91735221046381,28.83712053246896,0.944692875,44.85170224275887,74.30760783837867,85.96810383,91.33355422384656,,,,27589494,68799360,181726795,5953299,282648057,468274334,541756863,575569050,,,
Latin America and the Caribbean,2018,,,2017,,,4.285549301,10.66423885944063,28.30662167864385,0.934954669,44.26580718130427,73.93945684143027,85.82336071,91.32063223336132,,,,27265804,67848722,180094251,5948430,281630831,470422478,546031033,581006135,,,
Latin America and the Caribbean,2019,,,2017,,,4.32243731,10.57592693730005,28.02554658904201,0.975922992,43.82672667381357,73.75552835291023,85.74381881107065,91.33388702847633,,,,27757316,67915236,179971137,6267067,281441285,473634520,550619504,586517143,,,
Latvia,1993,national,income,2017,1993,0,0.016102295,3.866650391,40.09807909193545,0,70.66649748952516,96.41241558403568,99.79506967966203,99.999,0.669047852,5.746157227,13.81605022563425,413,99113,1027830,0,1811387,2471330,2558037,2563264,17150,147291,354145
Latvia,1995,national,income,2017,1995,0,0.03057297,6.311950412,29.08098052743021,0,58.76137800143611,93.74423171,97.96705488,99.04479226,6.122575543,11.11172422857064,17.197232840811218,760,156856,722679,0,1460253,2329597,2434536,2461319,152149,276133,427361
Latvia,1996,national,income,2017,1996,0,1.765589188,7.763290094300721,30.7058793,0,61.429022914142365,94.62033119208324,98.24035114308973,99.15018429742926,7.109495178057911,11.72321300534716,17.451827586736492,43384,190761,754512,0,1509447,2325032,2413984,2436340,174696,288065,428830
Latvia,1997,national,consumption,2017,1997,1,2.197101572,9.148342997,37.77735702514147,0.207692947,62.76187182543745,92.55628478856858,97.83531784748962,99.05009940281032,6.632804666,12.76115697529516,19.08912635652474,53452,222566,919067,5053,1526903,2251757,2380188,2409741,161366,310460,464410
Latvia,1998,national,consumption,2017,1998,1,1.756435327,8.000490895,34.51273016759866,0.163933103,61.89091472798118,93.01340111129592,97.51665248346056,99.00219126497512,6.358447027743639,12.14639006,18.32039620396042,42330,192813,831763,3951,1491583,2241641,2350170,2385972,153240,292730,441525
Latvia,2002,national,consumption,2017,2002,1,0.7171941301015899,3.650015567,20.34259430028077,0.151011594,42.74268924240312,84.05186536876815,94.40341384420292,97.26191538,6.315912071112539,12.627012876578531,19.21175374943565,16568,84322,469949,3489,987430,1941743,2180882,2246919,145908,291706,443825
Latvia,2003,national,consumption,2017,2003,1,0.604463072,3.3801718467345303,15.33950590994838,0.01518247,36.52882330700606,77.82515882002369,90.43152147385364,95.77174348239262,6.326228342,11.23037343411419,17.93698628478105,13830,77337,350961,347,835763,1780605,2069033,2191214,144741,256946,410390
Latvia,2004,national,consumption,2017,2004,1,0.28444553,2.396224643,15.610405808224751,0.020288487,33.06576877550668,77.84317077547136,91.86630068738914,96.11646105819612,7.7179640539815795,13.20195029069168,19.91442704179654,6437,54229,353283,459,748319,1761686,2079046,2175233,174667,298776,450688
Latvia,2004,national,income,2017,2004,2,2.490399201,5.80158234,19.280393547286508,1.099916121,40.95673339551294,83.63495186557984,93.8024449,97.27131453828042,7.914297879,12.57416037843962,17.78785682184973,56361,131297,436339,24892,926901,1892761,2122864,2201369,179110,284569,402561
Latvia,2005,national,income,2017,2005,2,2.362021695,5.173157762,17.26263014535639,1.154248009,37.41175047962359,77.28198847278112,90.64933420641184,95.22147455,9.496341258,14.08810864934654,19.25847391078869,52881,115817,386476,25841,837574,1730188,2029456,2131817,212604,315404,431159
Latvia,2006,national,income,2017,2006,2,1.553331663,2.727824184,9.384600905870313,0.746827776,22.95927993341269,66.37265605394597,85.17991394040568,93.74610305,7.714262391,11.06818420668882,17.14609819273063,34458,60513,208184,16567,509319,1472382,1889595,2079623,171130,245532,380362
Latvia,2007,national,consumption,2017,2007,1,0.021305429,0.8294331824022699,6.75333809,0,17.18513674724825,59.20992704085843,79.95452159,90.28291047088416,7.135130478,12.64951188088263,19.68337387864067,469,18250,148595,0,378129,1302811,1759259,1986517,156996,278330,433098
Latvia,2007,national,income,2017,2007,2,0.635004286,1.70933242,6.1405960699541495,0.369762911,14.46029567768466,51.81883434590004,74.57641123239848,86.26466088932018,8.077309763,13.86685495116368,22.08066621,13972,37611,135113,8136,318174,1140183,1640923,1898103,177727,305116,485846
Latvia,2008,national,consumption,2017,2008,1,0.027127187,0.816192954,6.965258934156569,0,17.88644865185339,57.18858201301341,80.59744115062658,89.72931840081093,8.068918485,14.00107042669008,21.57067569221471,591,17771,151656,0,389446,1245180,1754866,1953696,175686,304848,469663
Latvia,2008,national,income,2017,2008,2,1.278741544,2.438296974,7.873639113413939,0.39497912,15.99908182236281,52.12780572181516,75.44541869910564,87.24441401,9.707954503,15.069653740023508,21.34181975729873,27842,53090,171434,8600,348352,1134990,1642690,1899592,211373,328115,464680
Latvia,2009,national,consumption,2017,2009,1,0.354931377,1.518096214,11.36524411203693,0,26.553305374188003,69.03445817069372,87.81374974312556,94.22159436385442,7.263606697515181,13.452238976888667,20.36381144537048,7601,32513,243406,0,568684,1478490,1880680,2017915,155562,288102,436125
Latvia,2009,national,income,2017,2009,2,1.696778169,3.8720790824834497,11.71892332300337,0.903151424,21.76915028,63.99623594028861,83.81398375289064,92.00884626888636,10.37697145372906,15.46048776338395,21.03897143544832,36339,82927,250981,19343,466223,1370588,1795018,1970525,222240,331112,450585
Latvia,2010,national,income,2017,2010,2,1.7326764271630095,3.8340238905934703,11.86003287708201,0.646273473,24.19357918889206,67.03619379194767,86.41244756661088,93.52857578,10.40968609264153,16.10667592941632,22.44950908568277,36344,80421,248771,13556,507474,1406121,1812549,1961813,218349,337846,470891
Latvia,2011,national,income,2017,2011,2,1.028608572,3.06779638,11.23104426308925,0.386696693,23.32354207142404,67.54799227096197,85.83409098772538,92.82861534792325,9.181312358,14.597797568159148,20.521059513940425,21186,63188,231327,7965,480397,1391292,1767932,1911999,189108,300672,422674
Latvia,2012,national,income,2017,2012,2,1.067699434,2.760236566,10.39763895862324,0.468060586,21.59272797795613,65.07298788388304,84.22358406774093,92.64159010607584,8.66471612,14.26814801281704,20.13817260911169,21720,56152,211521,9522,439265,1323792,1713376,1884625,176268,290260,409675
Latvia,2013,national,income,2017,2013,2,1.165378743,2.490941483,8.085174977624881,0.568137749,17.41217059518497,58.98983849315782,80.21133160998967,89.78665438571211,8.289939270202069,13.75465579191722,18.45372026462087,23455,50134,162726,11435,350446,1187257,1614371,1807088,166847,276833,371408
Latvia,2014,national,income,2017,2014,2,0.791355906,1.946199336,7.123995113829321,0.345791526,14.32919850925648,52.97282421486943,76.39870879134256,87.72136596,8.830197084,13.28983114,18.227479122386868,15778,38803,142037,6894,285693,1056163,1523224,1748973,176055,264970,363416
Latvia,2015,national,income,2017,2015,2,0.6503109651404899,1.644246489,4.874992834499111,0.341259039,10.68441038434261,47.21524482356558,72.42197366592208,85.83216623332791,7.517384088,11.72653741698472,17.12768210270784,12860,32515,96404,6748,211287,933694,1432164,1697354,148658,231895,338705
Latvia,2016,national,income,2017,2016,2,0.646951271,1.473303679,4.593846853892581,0.2620109706774099,9.993233105260073,44.246004,69.13412732838525,83.21719463,7.460452555,12.54560231,18.82819548079533,12677,28870,90018,5134,195821,867017,1354709,1630672,146190,245836,368945
Latvia,2017,national,income,2017,2017,2,0.797217866,1.537331298,4.545526501243731,0.237711719,9.495487242993269,40.21598322367956,64.53281668603759,80.22810266020068,8.575324191,12.771897297652272,19.04222211439291,15484,29859,88285,4617,184426,781094,1253387,1558229,166554,248062,369847
Latvia,2018,national,income,2017,2018,2,0.360002433,0.944253986,3.037124518,0.145476415,7.128594268,33.58916946156849,60.22248442488749,76.32178799337392,7.442099387164899,11.86984920871742,18.74695236359498,6938,18197,58531,2804,137380,647322,1160592,1470854,143422,228753,361286
Latvia,2019,national,income,2017,2019,2,0.2391007969040499,0.807251657,2.631590997,0.2082406235481199,6.258178004,29.856970842108137,57.30341098683742,74.88183896,7.298868805,11.84570193,17.77847760954796,4576,15449,50364,3985,119770,571409,1096685,1433105,139687,226706,340248
Lebanon,2011,national,consumption,2017,2011.77,0,0,0.061129758,1.682313808,0,5.145023866,31.705789307580616,60.17565221463761,78.18127481978779,6.338225813,10.72479370726801,18.011001012889942,0,3180,87514,0,267645,1649342,3130351,4067007,329716,557906,936936
Lesotho,1986,national,consumption,2017,1986.54,0,54.07693625409573,73.25658494924973,88.99306703,26.926719179180207,94.14752374018347,98.36255005150198,99.25993106320236,99.58834229891164,19.755130066974893,25.91085270829991,31.59332000214289,844512,1144039,1389793,420511,1470290,1536115,1550129,1555258,308513,404646,493389
Lesotho,1994,national,consumption,2017,1994.45,1,53.74653465346535,68.22178217821782,82.85940594059406,32.61386138613861,89.33465346534653,96.7049505,98.72079207920792,99.32673267326732,25.54059405940594,30.974257425742568,36.14653465346534,1000397,1269828,1542281,607049,1662806,1799991,1837513,1848791,475393,576531,672804
Lesotho,2002,national,consumption,2017,2002.75,2,66.33908974193461,84.20954056928637,95.10880756,35.88991030865114,97.98659257716076,99.66598146323014,99.85635937140438,99.96208476002028,19.02679321930721,24.72051565470363,31.377331772357792,1346572,1709312,1930549,728505,1988963,2023052,2026916,2029062,386212,501785,636907
Lesotho,2017,national,consumption,2017,2017.14,3,32.399910993562955,54.65000650388381,80.98628407535519,7.80373396,91.21334251919043,98.35902365933924,99.54518169,99.77976635878112,13.44910094479926,21.03712899708725,27.86745479719267,677655,1143022,1693854,163218,1907756,2057210,2082019,2086926,281292,439998,582857
Liberia,2007,national,consumption,2017,2007,0,53.34777595623197,82.84036841,96.46912861281244,13.81598143484924,98.80699251593326,99.90459856,99.95241527579408,99.97553422311653,8.515635698,14.87006695995097,20.08254394784175,1846853,2867860,3339675,478297,3420610,3458608,3460264,3461064,294804,514788,695240
Liberia,2014,national,consumption,2017,2014,1,25.93076233950657,60.58879478583742,90.33239397548942,1.844056926,96.65423478129011,99.70921565321596,99.98077538951364,99.99882884,4.998268279,10.47173047538768,18.658900120411808,1130454,2641373,3938048,80392,4213649,4346831,4358670,4359457,217900,456516,813436
Liberia,2016,national,consumption,2017,2016,1,27.6177479,60.58550355979799,88.91974051,2.648794344,96.25437054330648,99.73244847671415,99.90505298277486,99.92474432834916,5.99905918,12.12381058441909,20.11914169619181,1266768,2778929,4078560,121495,4414984,4574516,4582433,4583336,275164,556093,922822
Lithuania,1993,national,income,2017,1993,0,6.6169633031296495,30.458588713064287,76.40601606168059,0,91.13003187,98.47228275542184,99.40783233,99.68973460955196,3.501031202,9.65365473,16.766324534399622,243677,1121672,2813738,0,3355966,3626353,3660806,3671187,128929,355507,617439
Lithuania,1996,national,consumption,2017,1996,1,0,4.864417663,26.36764688614599,0,52.16823391423638,90.49176578062688,96.87754391994572,98.61867665882978,6.144336754416839,11.91704703,18.57651915222724,0,175197,949661,0,1878898,3259163,3489154,3551863,221295,429206,669054
Lithuania,1998,national,consumption,2017,1998,2,0.322596471,3.231797744,22.96710518871453,0.007827523,48.02842382,88.07421975089319,96.54109292958186,98.67725905600216,5.52348872,11.40053042,17.75498055,11450,114707,815179,278,1704688,3126046,3426563,3502383,196047,404643,630183
Lithuania,1999,national,consumption,2017,1999,2,0.29311337,4.121577847,22.69305357313353,0,48.58537519273883,89.19744284725103,96.76376322125525,98.57963319699272,5.582629259,10.82050565405617,17.438341841383533,10330,145254,799757,0,1712264,3143530,3410185,3474181,196745,381340,614569
